Date_Incoming_call,Incoming_Call_Time,Month,WeekDay,DataWeekNum
18/04/2018,16:25:00,Apr,Wednesday,67
18/04/2018,22:10:00,Apr,Wednesday,67
19/04/2018,17:00:00,Apr,Thursday,67
19/04/2018,22:00:00,Apr,Thursday,67
20/04/2018,15:15:00,Apr,Friday,67
21/04/2018,09:35:00,Apr,Saturday,67
21/04/2018,14:50:00,Apr,Saturday,67
24/04/2018,12:30:00,Apr,Tuesday,68
24/04/2018,15:30:00,Apr,Tuesday,68
25/04/2018,07:22:00,Apr,Wednesday,68
27/04/2018,13:20:00,Apr,Friday,68
27/04/2018,17:40:00,Apr,Friday,68
29/04/2018,01:25:00,Apr,Sunday,69
29/04/2018,13:10:00,Apr,Sunday,69
30/04/2018,10:25:00,Apr,Monday,69
30/04/2018,20:57:00,Apr,Monday,69
01/05/2018,14:00:00,May,Tuesday,69
01/05/2018,15:30:00,May,Tuesday,69
02/05/2018,10:10:00,May,Wednesday,69
02/05/2018,15:14:00,May,Wednesday,69
07/05/2018,06:30:00,May,Monday,70
09/05/2018,18:25:00,May,Wednesday,70
11/05/2018,09:25:00,May,Friday,70
12/05/2018,14:50:00,May,Saturday,70
13/05/2018,13:25:00,May,Sunday,71
13/05/2018,16:28:00,May,Sunday,71
14/05/2018,11:30:00,May,Monday,71
14/05/2018,16:00:00,May,Monday,71
14/05/2018,16:30:00,May,Monday,71
15/05/2018,10:30:00,May,Tuesday,71
15/05/2018,18:25:00,May,Tuesday,71
15/05/2018,23:25:00,May,Tuesday,71
16/05/2018,00:30:00,May,Wednesday,71
16/05/2018,08:55:00,May,Wednesday,71
16/05/2018,21:10:00,May,Wednesday,71
17/05/2018,15:55:00,May,Thursday,71
19/05/2018,06:30:00,May,Saturday,71
19/05/2018,12:25:00,May,Saturday,71
20/05/2018,13:30:00,May,Sunday,72
21/05/2018,21:25:00,May,Monday,72
22/05/2018,11:28:00,May,Tuesday,72
22/05/2018,15:10:00,May,Tuesday,72
23/05/2018,03:50:00,May,Wednesday,72
23/05/2018,06:25:00,May,Wednesday,72
23/05/2018,12:55:00,May,Wednesday,72
23/05/2018,19:05:00,May,Wednesday,72
24/05/2018,06:25:00,May,Thursday,72
24/05/2018,09:35:00,May,Thursday,72
24/05/2018,22:35:00,May,Thursday,72
25/05/2018,07:00:00,May,Friday,72
25/05/2018,10:05:00,May,Friday,72
25/05/2018,10:05:00,May,Friday,72
26/05/2018,06:55:00,May,Saturday,72
26/05/2018,08:00:00,May,Saturday,72
26/05/2018,12:30:00,May,Saturday,72
26/05/2018,21:30:00,May,Saturday,72
27/05/2018,02:15:00,May,Sunday,73
27/05/2018,06:25:00,May,Sunday,73
27/05/2018,17:10:00,May,Sunday,73
28/05/2018,05:35:00,May,Monday,73
28/05/2018,06:05:00,May,Monday,73
28/05/2018,10:45:00,May,Monday,73
28/05/2018,13:00:00,May,Monday,73
29/05/2018,08:00:00,May,Tuesday,73
29/05/2018,09:25:00,May,Tuesday,73
30/05/2018,06:35:00,May,Wednesday,73
30/05/2018,10:15:00,May,Wednesday,73
30/05/2018,11:00:00,May,Wednesday,73
30/05/2018,14:10:00,May,Wednesday,73
30/05/2018,16:10:00,May,Wednesday,73
30/05/2018,18:40:00,May,Wednesday,73
31/05/2018,04:25:00,May,Thursday,73
31/05/2018,06:30:00,May,Thursday,73
31/05/2018,07:00:00,May,Thursday,73
31/05/2018,10:15:00,May,Thursday,73
31/05/2018,11:15:00,May,Thursday,73
31/05/2018,11:15:00,May,Thursday,73
31/05/2018,13:15:00,May,Thursday,73
31/05/2018,13:55:00,May,Thursday,73
01/06/2018,13:25:00,Jun,Friday,73
01/06/2018,13:30:00,Jun,Friday,73
01/06/2018,14:10:00,Jun,Friday,73
02/06/2018,09:50:00,Jun,Saturday,73
02/06/2018,10:05:00,Jun,Saturday,73
02/06/2018,11:35:00,Jun,Saturday,73
03/06/2018,11:40:00,Jun,Sunday,74
03/06/2018,16:25:00,Jun,Sunday,74
04/06/2018,02:05:00,Jun,Monday,74
04/06/2018,10:44:00,Jun,Monday,74
04/06/2018,16:10:00,Jun,Monday,74
04/06/2018,22:25:00,Jun,Monday,74
05/06/2018,09:20:00,Jun,Tuesday,74
05/06/2018,10:15:00,Jun,Tuesday,74
05/06/2018,12:54:00,Jun,Tuesday,74
06/06/2018,08:55:00,Jun,Wednesday,74
06/06/2018,10:50:00,Jun,Wednesday,74
06/06/2018,12:05:00,Jun,Wednesday,74
07/06/2018,09:40:00,Jun,Thursday,74
07/06/2018,10:40:00,Jun,Thursday,74
07/06/2018,20:00:00,Jun,Thursday,74
08/06/2018,06:05:00,Jun,Friday,74
08/06/2018,10:50:00,Jun,Friday,74
08/06/2018,11:55:00,Jun,Friday,74
09/06/2018,05:25:00,Jun,Saturday,74
09/06/2018,05:55:00,Jun,Saturday,74
09/06/2018,06:00:00,Jun,Saturday,74
09/06/2018,09:25:00,Jun,Saturday,74
09/06/2018,11:05:00,Jun,Saturday,74
10/06/2018,07:00:00,Jun,Sunday,75
10/06/2018,10:25:00,Jun,Sunday,75
10/06/2018,13:45:00,Jun,Sunday,75
11/06/2018,08:50:00,Jun,Monday,75
11/06/2018,14:00:00,Jun,Monday,75
11/06/2018,14:25:00,Jun,Monday,75
12/06/2018,08:55:00,Jun,Tuesday,75
12/06/2018,10:30:00,Jun,Tuesday,75
12/06/2018,10:40:00,Jun,Tuesday,75
12/06/2018,11:40:00,Jun,Tuesday,75
13/06/2018,13:20:00,Jun,Wednesday,75
13/06/2018,22:30:00,Jun,Wednesday,75
13/06/2018,23:10:00,Jun,Wednesday,75
14/06/2018,07:55:00,Jun,Thursday,75
15/06/2018,04:23:00,Jun,Friday,75
15/06/2018,09:50:00,Jun,Friday,75
16/06/2018,07:07:00,Jun,Saturday,75
16/06/2018,12:10:00,Jun,Saturday,75
18/06/2018,06:05:00,Jun,Monday,76
18/06/2018,06:10:00,Jun,Monday,76
18/06/2018,11:05:00,Jun,Monday,76
18/06/2018,14:00:00,Jun,Monday,76
18/06/2018,15:15:00,Jun,Monday,76
18/06/2018,18:00:00,Jun,Monday,76
19/06/2018,12:35:00,Jun,Tuesday,76
19/06/2018,22:10:00,Jun,Tuesday,76
20/06/2018,13:25:00,Jun,Wednesday,76
20/06/2018,20:55:00,Jun,Wednesday,76
21/06/2018,10:30:00,Jun,Thursday,76
21/06/2018,17:30:00,Jun,Thursday,76
21/06/2018,19:35:00,Jun,Thursday,76
22/06/2018,13:25:00,Jun,Friday,76
23/06/2018,05:25:00,Jun,Saturday,76
23/06/2018,14:30:00,Jun,Saturday,76
24/06/2018,01:53:00,Jun,Sunday,77
24/06/2018,12:25:00,Jun,Sunday,77
25/06/2018,10:25:00,Jun,Monday,77
25/06/2018,11:25:00,Jun,Monday,77
26/06/2018,05:55:00,Jun,Tuesday,77
26/06/2018,11:25:00,Jun,Tuesday,77
26/06/2018,17:10:00,Jun,Tuesday,77
27/06/2018,04:55:00,Jun,Wednesday,77
27/06/2018,06:10:00,Jun,Wednesday,77
27/06/2018,07:10:00,Jun,Wednesday,77
27/06/2018,11:55:00,Jun,Wednesday,77
28/06/2018,12:05:00,Jun,Thursday,77
28/06/2018,12:55:00,Jun,Thursday,77
29/06/2018,05:25:00,Jun,Friday,77
29/06/2018,09:55:00,Jun,Friday,77
29/06/2018,15:55:00,Jun,Friday,77
30/06/2018,07:10:00,Jun,Saturday,77
30/06/2018,08:25:00,Jun,Saturday,77
01/07/2018,08:25:00,Jul,Sunday,78
01/07/2018,11:25:00,Jul,Sunday,78
02/07/2018,09:25:00,Jul,Monday,78
02/07/2018,21:14:00,Jul,Monday,78
03/07/2018,07:10:00,Jul,Tuesday,78
03/07/2018,09:25:00,Jul,Tuesday,78
03/07/2018,18:55:00,Jul,Tuesday,78
04/07/2018,05:55:00,Jul,Wednesday,78
04/07/2018,09:45:00,Jul,Wednesday,78
04/07/2018,14:20:00,Jul,Wednesday,78
05/07/2018,05:35:00,Jul,Thursday,78
05/07/2018,10:30:00,Jul,Thursday,78
05/07/2018,12:55:00,Jul,Thursday,78
06/07/2018,06:05:00,Jul,Friday,78
08/07/2018,12:25:00,Jul,Sunday,79
08/07/2018,14:00:00,Jul,Sunday,79
09/07/2018,05:25:00,Jul,Monday,79
09/07/2018,07:10:00,Jul,Monday,79
09/07/2018,12:45:00,Jul,Monday,79
09/07/2018,15:25:00,Jul,Monday,79
09/07/2018,16:15:00,Jul,Monday,79
10/07/2018,07:55:00,Jul,Tuesday,79
10/07/2018,12:30:00,Jul,Tuesday,79
10/07/2018,13:05:00,Jul,Tuesday,79
11/07/2018,01:50:00,Jul,Wednesday,79
11/07/2018,11:55:00,Jul,Wednesday,79
12/07/2018,00:30:00,Jul,Thursday,79
12/07/2018,07:55:00,Jul,Thursday,79
12/07/2018,19:25:00,Jul,Thursday,79
13/07/2018,06:30:00,Jul,Friday,79
13/07/2018,07:40:00,Jul,Friday,79
13/07/2018,07:55:00,Jul,Friday,79
13/07/2018,16:25:00,Jul,Friday,79
16/07/2018,05:15:00,Jul,Monday,80
16/07/2018,16:15:00,Jul,Monday,80
16/07/2018,20:25:00,Jul,Monday,80
16/07/2018,22:45:00,Jul,Monday,80
17/07/2018,06:55:00,Jul,Tuesday,80
18/07/2018,05:00:00,Jul,Wednesday,80
18/07/2018,09:10:00,Jul,Wednesday,80
18/07/2018,10:18:00,Jul,Wednesday,80
18/07/2018,15:20:00,Jul,Wednesday,80
23/07/2018,08:55:00,Jul,Monday,81
23/07/2018,09:45:00,Jul,Monday,81
24/07/2018,12:25:00,Jul,Tuesday,81
24/07/2018,12:55:00,Jul,Tuesday,81
24/07/2018,15:10:00,Jul,Tuesday,81
25/07/2018,20:10:00,Jul,Wednesday,81
25/07/2018,21:05:00,Jul,Wednesday,81
27/07/2018,11:55:00,Jul,Friday,81
27/07/2018,13:25:00,Jul,Friday,81
27/07/2018,15:55:00,Jul,Friday,81
27/07/2018,21:15:00,Jul,Friday,81
28/07/2018,04:20:00,Jul,Saturday,81
28/07/2018,06:45:00,Jul,Saturday,81
28/07/2018,14:05:00,Jul,Saturday,81
29/07/2018,10:30:00,Jul,Sunday,82
29/07/2018,13:20:00,Jul,Sunday,82
29/07/2018,23:11:00,Jul,Sunday,82
30/07/2018,06:55:00,Jul,Monday,82
01/08/2018,08:41:00,Aug,Wednesday,82
01/08/2018,13:55:00,Aug,Wednesday,82
01/08/2018,22:05:00,Aug,Wednesday,82
02/08/2018,06:00:00,Aug,Thursday,82
02/08/2018,16:00:00,Aug,Thursday,82
02/08/2018,17:10:00,Aug,Thursday,82
03/08/2018,08:10:00,Aug,Friday,82
03/08/2018,11:30:00,Aug,Friday,82
04/08/2018,18:20:00,Aug,Saturday,82
05/08/2018,13:00:00,Aug,Sunday,83
06/08/2018,07:15:00,Aug,Monday,83
06/08/2018,07:55:00,Aug,Monday,83
06/08/2018,15:37:00,Aug,Monday,83
07/08/2018,13:00:00,Aug,Tuesday,83
08/08/2018,10:00:00,Aug,Wednesday,83
08/08/2018,10:00:00,Aug,Wednesday,83
08/08/2018,12:30:00,Aug,Wednesday,83
08/08/2018,17:10:00,Aug,Wednesday,83
09/08/2018,14:30:00,Aug,Thursday,83
11/08/2018,10:00:00,Aug,Saturday,83
11/08/2018,16:00:00,Aug,Saturday,83
11/08/2018,21:00:00,Aug,Saturday,83
12/08/2018,09:00:00,Aug,Sunday,84
12/08/2018,13:00:00,Aug,Sunday,84
12/08/2018,17:10:00,Aug,Sunday,84
13/08/2018,07:50:00,Aug,Monday,84
13/08/2018,08:02:00,Aug,Monday,84
13/08/2018,22:30:00,Aug,Monday,84
15/08/2018,11:15:00,Aug,Wednesday,84
15/08/2018,12:25:00,Aug,Wednesday,84
15/08/2018,13:43:00,Aug,Wednesday,84
16/08/2018,08:50:00,Aug,Thursday,84
16/08/2018,11:38:00,Aug,Thursday,84
16/08/2018,13:00:00,Aug,Thursday,84
16/08/2018,20:13:00,Aug,Thursday,84
17/08/2018,00:30:00,Aug,Friday,84
17/08/2018,16:55:00,Aug,Friday,84
18/08/2018,12:48:00,Aug,Saturday,84
20/08/2018,07:00:00,Aug,Monday,85
20/08/2018,07:30:00,Aug,Monday,85
20/08/2018,14:10:00,Aug,Monday,85
20/08/2018,15:55:00,Aug,Monday,85
21/08/2018,15:58:00,Aug,Tuesday,85
23/08/2018,09:30:00,Aug,Thursday,85
24/08/2018,06:00:00,Aug,Friday,85
24/08/2018,08:00:00,Aug,Friday,85
24/08/2018,13:11:00,Aug,Friday,85
26/08/2018,13:15:00,Aug,Sunday,86
27/08/2018,00:43:00,Aug,Monday,86
27/08/2018,08:10:00,Aug,Monday,86
27/08/2018,08:10:00,Aug,Monday,86
28/08/2018,14:45:00,Aug,Tuesday,86
29/08/2018,08:20:00,Aug,Wednesday,86
30/08/2018,08:00:00,Aug,Thursday,86
30/08/2018,08:45:00,Aug,Thursday,86
31/08/2018,08:00:00,Aug,Friday,86
31/08/2018,11:55:00,Aug,Friday,86
01/09/2018,05:50:00,Sep,Saturday,86
02/09/2018,13:00:00,Sep,Sunday,87
02/09/2018,19:00:00,Sep,Sunday,87
03/09/2018,09:25:00,Sep,Monday,87
03/09/2018,15:55:00,Sep,Monday,87
04/09/2018,06:40:00,Sep,Tuesday,87
04/09/2018,07:00:00,Sep,Tuesday,87
04/09/2018,17:15:00,Sep,Tuesday,87
05/09/2018,07:55:00,Sep,Wednesday,87
07/09/2018,10:15:00,Sep,Friday,87
07/09/2018,17:55:00,Sep,Friday,87
07/09/2018,21:55:00,Sep,Friday,87
08/09/2018,17:10:00,Sep,Saturday,87
09/09/2018,07:03:00,Sep,Sunday,88
09/09/2018,15:10:00,Sep,Sunday,88
09/09/2018,19:10:00,Sep,Sunday,88
10/09/2018,07:55:00,Sep,Monday,88
11/09/2018,08:25:00,Sep,Tuesday,88
11/09/2018,19:17:00,Sep,Tuesday,88
11/09/2018,20:45:00,Sep,Tuesday,88
12/09/2018,10:00:00,Sep,Wednesday,88
12/09/2018,11:00:00,Sep,Wednesday,88
13/09/2018,07:20:00,Sep,Thursday,88
13/09/2018,10:00:00,Sep,Thursday,88
13/09/2018,12:55:00,Sep,Thursday,88
14/09/2018,13:56:00,Sep,Friday,88
15/09/2018,06:05:00,Sep,Saturday,88
15/09/2018,15:25:00,Sep,Saturday,88
15/09/2018,17:30:00,Sep,Saturday,88
16/09/2018,13:55:00,Sep,Sunday,89
17/09/2018,08:00:00,Sep,Monday,89
17/09/2018,08:10:00,Sep,Monday,89
17/09/2018,08:30:00,Sep,Monday,89
17/09/2018,09:55:00,Sep,Monday,89
17/09/2018,10:00:00,Sep,Monday,89
18/09/2018,13:20:00,Sep,Tuesday,89
18/09/2018,13:40:00,Sep,Tuesday,89
18/09/2018,15:30:00,Sep,Tuesday,89
19/09/2018,15:00:00,Sep,Wednesday,89
19/09/2018,20:15:00,Sep,Wednesday,89
20/09/2018,12:08:00,Sep,Thursday,89
20/09/2018,15:20:00,Sep,Thursday,89
20/09/2018,16:45:00,Sep,Thursday,89
20/09/2018,19:10:00,Sep,Thursday,89
22/09/2018,10:20:00,Sep,Saturday,89
22/09/2018,14:00:00,Sep,Saturday,89
23/09/2018,10:00:00,Sep,Sunday,90
23/09/2018,14:00:00,Sep,Sunday,90
24/09/2018,05:40:00,Sep,Monday,90
24/09/2018,13:25:00,Sep,Monday,90
24/09/2018,15:15:00,Sep,Monday,90
24/09/2018,18:25:00,Sep,Monday,90
25/09/2018,08:15:00,Sep,Tuesday,90
25/09/2018,15:45:00,Sep,Tuesday,90
25/09/2018,18:05:00,Sep,Tuesday,90
26/09/2018,05:55:00,Sep,Wednesday,90
26/09/2018,11:00:00,Sep,Wednesday,90
26/09/2018,11:25:00,Sep,Wednesday,90
27/09/2018,05:55:00,Sep,Thursday,90
27/09/2018,12:00:00,Sep,Thursday,90
27/09/2018,21:35:00,Sep,Thursday,90
28/09/2018,05:25:00,Sep,Friday,90
28/09/2018,05:55:00,Sep,Friday,90
28/09/2018,07:50:00,Sep,Friday,90
28/09/2018,09:55:00,Sep,Friday,90
28/09/2018,12:00:00,Sep,Friday,90
28/09/2018,16:40:00,Sep,Friday,90
29/09/2018,09:55:00,Sep,Saturday,90
30/09/2018,05:50:00,Sep,Sunday,91
30/09/2018,11:40:00,Sep,Sunday,91
01/10/2018,05:29:00,Oct,Monday,91
01/10/2018,11:00:00,Oct,Monday,91
01/10/2018,15:30:00,Oct,Monday,91
03/10/2018,10:50:00,Oct,Wednesday,91
03/10/2018,11:25:00,Oct,Wednesday,91
03/10/2018,12:52:00,Oct,Wednesday,91
04/10/2018,10:12:00,Oct,Thursday,91
04/10/2018,18:00:00,Oct,Thursday,91
05/10/2018,06:29:00,Oct,Friday,91
05/10/2018,14:20:00,Oct,Friday,91
05/10/2018,14:20:00,Oct,Friday,91
06/10/2018,12:53:00,Oct,Saturday,91
06/10/2018,14:50:00,Oct,Saturday,91
07/10/2018,10:20:00,Oct,Sunday,92
09/10/2018,03:40:00,Oct,Tuesday,92
09/10/2018,06:47:00,Oct,Tuesday,92
10/10/2018,20:43:00,Oct,Wednesday,92
11/10/2018,06:57:00,Oct,Thursday,92
14/10/2018,06:15:00,Oct,Sunday,93
14/10/2018,11:30:00,Oct,Sunday,93
14/10/2018,20:35:00,Oct,Sunday,93
15/10/2018,09:15:00,Oct,Monday,93
15/10/2018,12:25:00,Oct,Monday,93
15/10/2018,15:05:00,Oct,Monday,93
15/10/2018,16:20:00,Oct,Monday,93
16/10/2018,04:49:00,Oct,Tuesday,93
16/10/2018,04:49:00,Oct,Tuesday,93
16/10/2018,05:55:00,Oct,Tuesday,93
16/10/2018,09:12:00,Oct,Tuesday,93
16/10/2018,12:30:00,Oct,Tuesday,93
19/10/2018,11:00:00,Oct,Friday,93
19/10/2018,13:00:00,Oct,Friday,93
20/10/2018,16:30:00,Oct,Saturday,93
21/10/2018,18:00:00,Oct,Sunday,94
21/10/2018,18:40:00,Oct,Sunday,94
22/10/2018,06:30:00,Oct,Monday,94
22/10/2018,18:55:00,Oct,Monday,94
23/10/2018,15:40:00,Oct,Tuesday,94
24/10/2018,10:58:00,Oct,Wednesday,94
25/10/2018,05:25:00,Oct,Thursday,94
25/10/2018,22:02:00,Oct,Thursday,94
26/10/2018,12:09:00,Oct,Friday,94
27/10/2018,15:45:00,Oct,Saturday,94
27/10/2018,21:56:00,Oct,Saturday,94
28/10/2018,14:55:00,Oct,Sunday,95
28/10/2018,16:00:00,Oct,Sunday,95
29/10/2018,06:30:00,Oct,Monday,95
29/10/2018,11:00:00,Oct,Monday,95
30/10/2018,06:28:00,Oct,Tuesday,95
30/10/2018,07:04:00,Oct,Tuesday,95
30/10/2018,10:15:00,Oct,Tuesday,95
31/10/2018,05:00:00,Oct,Wednesday,95
31/10/2018,11:30:00,Oct,Wednesday,95
01/11/2018,05:43:00,Nov,Thursday,95
01/11/2018,17:43:00,Nov,Thursday,95
02/11/2018,17:57:00,Nov,Friday,95
04/11/2018,11:15:00,Nov,Sunday,96
05/11/2018,08:22:00,Nov,Monday,96
05/11/2018,10:13:00,Nov,Monday,96
05/11/2018,13:32:00,Nov,Monday,96
05/11/2018,14:43:00,Nov,Monday,96
06/11/2018,05:56:00,Nov,Tuesday,96
06/11/2018,12:25:00,Nov,Tuesday,96
06/11/2018,12:56:00,Nov,Tuesday,96
06/11/2018,16:25:00,Nov,Tuesday,96
06/11/2018,21:07:00,Nov,Tuesday,96
07/11/2018,07:10:00,Nov,Wednesday,96
07/11/2018,08:00:00,Nov,Wednesday,96
07/11/2018,15:05:00,Nov,Wednesday,96
07/11/2018,15:23:00,Nov,Wednesday,96
08/11/2018,14:52:00,Nov,Thursday,96
09/11/2018,19:25:00,Nov,Friday,96
12/11/2018,05:26:00,Nov,Monday,97
12/11/2018,05:37:00,Nov,Monday,97
12/11/2018,11:14:00,Nov,Monday,97
12/11/2018,15:55:00,Nov,Monday,97
13/11/2018,02:07:00,Nov,Tuesday,97
13/11/2018,06:05:00,Nov,Tuesday,97
13/11/2018,07:05:00,Nov,Tuesday,97
13/11/2018,10:50:00,Nov,Tuesday,97
13/11/2018,12:49:00,Nov,Tuesday,97
13/11/2018,13:55:00,Nov,Tuesday,97
13/11/2018,14:34:00,Nov,Tuesday,97
13/11/2018,19:25:00,Nov,Tuesday,97
14/11/2018,05:12:00,Nov,Wednesday,97
14/11/2018,06:30:00,Nov,Wednesday,97
14/11/2018,07:00:00,Nov,Wednesday,97
14/11/2018,08:58:00,Nov,Wednesday,97
14/11/2018,11:14:00,Nov,Wednesday,97
14/11/2018,13:25:00,Nov,Wednesday,97
14/11/2018,17:27:00,Nov,Wednesday,97
15/11/2018,03:24:00,Nov,Thursday,97
15/11/2018,10:11:00,Nov,Thursday,97
16/11/2018,05:14:00,Nov,Friday,97
16/11/2018,06:56:00,Nov,Friday,97
16/11/2018,16:17:00,Nov,Friday,97
17/11/2018,10:16:00,Nov,Saturday,97
18/11/2018,15:12:00,Nov,Sunday,98
18/11/2018,23:14:00,Nov,Sunday,98
19/11/2018,09:34:00,Nov,Monday,98
19/11/2018,11:00:00,Nov,Monday,98
19/11/2018,12:54:00,Nov,Monday,98
19/11/2018,23:10:00,Nov,Monday,98
20/11/2018,14:14:00,Nov,Tuesday,98
21/11/2018,01:30:00,Nov,Wednesday,98
21/11/2018,05:25:00,Nov,Wednesday,98
21/11/2018,14:05:00,Nov,Wednesday,98
21/11/2018,19:55:00,Nov,Wednesday,98
21/11/2018,21:08:00,Nov,Wednesday,98
22/11/2018,12:11:00,Nov,Thursday,98
22/11/2018,14:00:00,Nov,Thursday,98
22/11/2018,18:19:00,Nov,Thursday,98
23/11/2018,10:08:00,Nov,Friday,98
24/11/2018,08:00:00,Nov,Saturday,98
24/11/2018,12:56:00,Nov,Saturday,98
25/11/2018,09:05:00,Nov,Sunday,99
25/11/2018,15:18:00,Nov,Sunday,99
26/11/2018,13:29:00,Nov,Monday,99
27/11/2018,10:31:00,Nov,Tuesday,99
27/11/2018,13:18:00,Nov,Tuesday,99
27/11/2018,15:48:00,Nov,Tuesday,99
28/11/2018,00:38:00,Nov,Wednesday,99
28/11/2018,14:58:00,Nov,Wednesday,99
29/11/2018,11:58:00,Nov,Thursday,99
29/11/2018,12:09:00,Nov,Thursday,99
30/11/2018,15:02:00,Nov,Friday,99
03/12/2018,08:00:00,Dec,Monday,100
03/12/2018,19:00:00,Dec,Monday,100
04/12/2018,09:00:00,Dec,Tuesday,100
04/12/2018,18:00:00,Dec,Tuesday,100
04/12/2018,21:00:00,Dec,Tuesday,100
05/12/2018,06:00:00,Dec,Wednesday,100
05/12/2018,08:00:00,Dec,Wednesday,100
05/12/2018,09:00:00,Dec,Wednesday,100
06/12/2018,06:00:00,Dec,Thursday,100
06/12/2018,10:00:00,Dec,Thursday,100
06/12/2018,14:00:00,Dec,Thursday,100
07/12/2018,06:00:00,Dec,Friday,100
07/12/2018,11:00:00,Dec,Friday,100
08/12/2018,11:00:00,Dec,Saturday,100
10/12/2018,05:30:00,Dec,Monday,101
10/12/2018,19:45:00,Dec,Monday,101
11/12/2018,07:00:00,Dec,Tuesday,101
11/12/2018,10:00:00,Dec,Tuesday,101
11/12/2018,18:15:00,Dec,Tuesday,101
12/12/2018,13:30:00,Dec,Wednesday,101
12/12/2018,14:06:00,Dec,Wednesday,101
13/12/2018,07:00:00,Dec,Thursday,101
13/12/2018,19:45:00,Dec,Thursday,101
14/12/2018,09:00:00,Dec,Friday,101
14/12/2018,19:00:00,Dec,Friday,101
14/12/2018,20:00:00,Dec,Friday,101
15/12/2018,09:00:00,Dec,Saturday,101
15/12/2018,15:00:00,Dec,Saturday,101
16/12/2018,20:05:00,Dec,Sunday,102
17/12/2018,08:00:00,Dec,Monday,102
17/12/2018,15:35:00,Dec,Monday,102
17/12/2018,18:15:00,Dec,Monday,102
19/12/2018,19:15:00,Dec,Wednesday,102
21/12/2018,06:50:00,Dec,Friday,102
21/12/2018,13:00:00,Dec,Friday,102
21/12/2018,15:20:00,Dec,Friday,102
21/12/2018,15:30:00,Dec,Friday,102
24/12/2018,12:00:00,Dec,Monday,103
26/12/2018,13:00:00,Dec,Wednesday,103
26/12/2018,16:00:00,Dec,Wednesday,103
27/12/2018,14:35:00,Dec,Thursday,103
27/12/2018,17:58:00,Dec,Thursday,103
27/12/2018,18:20:00,Dec,Thursday,103
28/12/2018,07:15:00,Dec,Friday,103
28/12/2018,17:30:00,Dec,Friday,103
29/12/2018,08:00:00,Dec,Saturday,103
30/12/2018,11:20:00,Dec,Sunday,104
31/12/2018,07:00:00,Dec,Monday,104
02/01/2019,12:30:00,Jan,Wednesday,104
02/01/2019,13:20:00,Jan,Wednesday,104
02/01/2019,20:28:00,Jan,Wednesday,104
04/01/2019,00:45:00,Jan,Friday,104
04/01/2019,06:50:00,Jan,Friday,104
04/01/2019,13:30:00,Jan,Friday,104
04/01/2019,15:10:00,Jan,Friday,104
04/01/2019,16:22:00,Jan,Friday,104
04/01/2019,19:15:00,Jan,Friday,104
07/01/2019,08:00:00,Jan,Monday,105
07/01/2019,08:10:00,Jan,Monday,105
07/01/2019,09:15:00,Jan,Monday,105
07/01/2019,17:17:00,Jan,Monday,105
07/01/2019,19:30:00,Jan,Monday,105
09/01/2019,04:20:00,Jan,Wednesday,105
09/01/2019,07:15:00,Jan,Wednesday,105
09/01/2019,09:00:00,Jan,Wednesday,105
09/01/2019,10:35:00,Jan,Wednesday,105
10/01/2019,12:20:00,Jan,Thursday,105
10/01/2019,13:30:00,Jan,Thursday,105
10/01/2019,19:00:00,Jan,Thursday,105
14/01/2019,05:45:00,Jan,Monday,106
14/01/2019,12:35:00,Jan,Monday,106
14/01/2019,14:35:00,Jan,Monday,106
15/01/2019,07:30:00,Jan,Tuesday,106
15/01/2019,13:15:00,Jan,Tuesday,106
15/01/2019,15:00:00,Jan,Tuesday,106
16/01/2019,06:09:00,Jan,Wednesday,106
16/01/2019,08:00:00,Jan,Wednesday,106
16/01/2019,11:25:00,Jan,Wednesday,106
16/01/2019,16:02:00,Jan,Wednesday,106
17/01/2019,11:45:00,Jan,Thursday,106
17/01/2019,15:00:00,Jan,Thursday,106
18/01/2019,05:10:00,Jan,Friday,106
18/01/2019,08:10:00,Jan,Friday,106
18/01/2019,09:00:00,Jan,Friday,106
18/01/2019,14:30:00,Jan,Friday,106
18/01/2019,17:30:00,Jan,Friday,106
19/01/2019,08:10:00,Jan,Saturday,106
20/01/2019,07:10:00,Jan,Sunday,107
20/01/2019,11:30:00,Jan,Sunday,107
20/01/2019,17:30:00,Jan,Sunday,107
20/01/2019,18:00:00,Jan,Sunday,107
21/01/2019,08:30:00,Jan,Monday,107
21/01/2019,08:30:00,Jan,Monday,107
21/01/2019,09:00:00,Jan,Monday,107
21/01/2019,13:00:00,Jan,Monday,107
22/01/2019,05:50:00,Jan,Tuesday,107
22/01/2019,09:00:00,Jan,Tuesday,107
23/01/2019,05:18:00,Jan,Wednesday,107
23/01/2019,05:30:00,Jan,Wednesday,107
23/01/2019,09:10:00,Jan,Wednesday,107
24/01/2019,05:30:00,Jan,Thursday,107
24/01/2019,10:05:00,Jan,Thursday,107
25/01/2019,07:30:00,Jan,Friday,107
25/01/2019,09:12:00,Jan,Friday,107
25/01/2019,10:05:00,Jan,Friday,107
25/01/2019,13:30:00,Jan,Friday,107
25/01/2019,14:15:00,Jan,Friday,107
25/01/2019,17:30:00,Jan,Friday,107
25/01/2019,17:30:00,Jan,Friday,107
25/01/2019,20:05:00,Jan,Friday,107
26/01/2019,00:30:00,Jan,Saturday,107
26/01/2019,08:20:00,Jan,Saturday,107
26/01/2019,09:30:00,Jan,Saturday,107
26/01/2019,10:00:00,Jan,Saturday,107
